language	form	form_role	source_scope	source_ref_no_line
pgmc	*fláxsą	selected_input	trace_proto_input	flax — OE fleax
pgmc	*fléuganą	selected_input	trace_proto_input	fly — OE flēogan
pgmc	*fléuganą	source_protoform	lexical_protoform	fly — OE flēogan
pgmc	*fléuxaną	selected_input	trace_proto_input	flee — OE flēon
pgmc	*flōduz	selected_input	trace_proto_input	flood — OE flōd
pgmc	*fréusaną	selected_input	trace_proto_input	freeze — OE frēosan
pgmc	*fríjōndz	selected_input	trace_proto_input	friend — OE frēond
pgmc	*frústą	selected_input	trace_proto_input	frost — OE forst
pgmc	*fulgēną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md
pgmc	*fulgēną	source_protoform	lexical_proto	follow — OE fylġan
pgmc	*furxtīn	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md
pgmc	*furxtīn	source_protoform	lexical_proto	fright — OE fyrhte
pgmc	*fádēr	selected_input	trace_proto_input	father — OE fæder
pgmc	*fállaną	selected_input	trace_proto_input	fall — OE feallan
pgmc	*fálθaną	selected_input	trace_proto_input	fold — OE fealdan
pgmc	*fáraną	selected_input	trace_proto_input	fare — OE faran
pgmc	*fáraną	source_protoform	lexical_protoform	fare — OE faran
pgmc	*fárnaz	selected_input	trace_proto_input	fern — OE fearn
pgmc	*fárnaz	source_protoform	lexical_protoform	fern — OE fearn
pgmc	*fástijaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md
pgmc	*fástijaną	selected_input	trace_proto_input	fast — OE festan
pgmc	*fástijaną	source_protoform	lexical_protoform	fast — OE festan
pgmc	*fédwōr	selected_input	trace_proto_input	four — OE fēower
pgmc	*féllą	selected_input	trace_proto_input	fell — OE fell
pgmc	*féllą	source_protoform	lexical_protoform	fell — OE fell
pgmc	*félθuz	selected_input	trace_proto_input	field — OE feld
pgmc	*félθuz	source_protoform	lexical_protoform	field — OE feld
pgmc	*féxtaną	selected_input	trace_proto_input	fight — OE feohtan
pgmc	*féxu	selected_input	trace_proto_input	fee — OE feoh
pgmc	*fíngraz	selected_input	trace_proto_input	finger — OE finger
pgmc	*fínθaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md
pgmc	*fínθaną	source_protoform	lexical_proto	find — OE fundene
pgmc	*fískaz	selected_input	trace_proto_input	fish — OE fisċ
pgmc	*fúglaz	selected_input	trace_proto_input	fowl — OE fugol
pgmc	*fúglaz	source_protoform	lexical_protoform	fowl — OE fugol
pgmc	*fúlgijaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md
pgmc	*fúlgijaną	selected_input	trace_proto_input	follow — OE fylġan
pgmc	*fúlgijaną	source_protoform	lexical_protoform	follow — OE fylġan
pgmc	*fúlką	selected_input	trace_proto_input	folk — OE folc
pgmc	*fúlô	selected_input	trace_proto_input	foal — OE fola
pgmc	*fúnxstiz	selected_input	trace_proto_input	fist — OE fȳst
pgmc	*fúnðanaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md
pgmc	*fúnðanǭ	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md
pgmc	*fúnðanǭ	selected_input	trace_proto_input	find — OE fundene
pgmc	*fúnðanǭ	source_protoform	lexical_protoform	find — OE fundene
pgmc	*fúrx	selected_input	trace_proto_input	furrow — OE furh
pgmc	*fúrxtīnaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md
pgmc	*fúrxtīnaz	selected_input	trace_proto_input	fright — OE fyrhte
pgmc	*fúrxtīnaz	source_protoform	lexical_protoform	fright — OE fyrhte
pgmc	*fúxsaz	selected_input	trace_proto_input	fox — OE fox
pgmc	*fōdrą	selected_input	trace_proto_input	fodder — OE fōdor
pgmc	*fūri	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md
pgmc	*fūri	selected_input	trace_proto_input	fire — OE fȳre
pgmc	*fūri	source_protoform	lexical_protoform	fire — OE fȳre
pgmc	*galáubijaną	selected_input	trace_proto_input	believe — OE ġelīefan
pgmc	*gangaz	selected_input	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2038-gang-gang.model.md
pgmc	*grábaną	selected_input	trace_proto_input	grave — OE grafan
pgmc	*grábaną	source_protoform	lexical_protoform	grave — OE grafan
pgmc	*grásą	selected_input	trace_proto_input	grass — OE græs
pgmc	*grúnduz	selected_input	trace_proto_input	ground — OE grund
pgmc	*grḯpaną	selected_input	trace_proto_input	gripe — OE grīpan
pgmc	*gáistaz	selected_input	trace_proto_input	ghost — OE gāst
pgmc	*gállô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md
pgmc	*gállô	selected_input	trace_proto_input	gall — OE ġealla
pgmc	*gállô	source_protoform	lexical_protoform	gall — OE ġealla
pgmc	*gállą	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md
pgmc	*gállą	source_protoform	lexical_proto	gall — OE ġealla
pgmc	*gángaz	selected_input	trace_proto_input	gang — OE gang
pgmc	*gángaz	source_protoform	lexical_protoform	gang — OE gang
pgmc	*gánsz	selected_input	trace_proto_input	goose — OE gōs
pgmc	*gárną	selected_input	trace_proto_input	yarn — OE ġearn
pgmc	*gárną	source_protoform	lexical_protoform	yarn — OE ġearn
pgmc	*gástiz	selected_input	trace_proto_input	guest — OE ġiest
pgmc	*gástiz	source_protoform	lexical_protoform	guest — OE ġiest
pgmc	*gébaną	selected_input	trace_proto_input	give — OE ġiefan
pgmc	*gébaną	source_protoform	lexical_protoform	give — OE ġiefan
pgmc	*géftiz	selected_input	trace_proto_input	gift — OE ġift
pgmc	*gúdą	selected_input	trace_proto_input	god — OE god
pgmc	*gúlθą	selected_input	trace_proto_input	gold — OE gold
pgmc	*gúlθą	source_protoform	lexical_protoform	gold — OE gold
pgmc	*hlahtraz	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2092-laugh-hliehhan.model.md
pgmc	*hnakkuns	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md
pgmc	*hnukkaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md
pgmc	*hwali-	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md
pgmc	*ju(w)unþi-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md
pgmc	*jugunþi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md
pgmc	*júgunθ	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md
pgmc	*júgunθ	selected_input	trace_proto_input	youth — OE ġeoguþ
pgmc	*júgunθ	source_protoform	lexical_protoform	youth — OE ġeoguþ
pgmc	*júgunθiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md
pgmc	*júgunθiz	source_protoform	lexical_proto	youth — OE ġeoguþ
pgmc	*júką	selected_input	trace_proto_input	yoke — OE ġeoc
pgmc	*jḗrą	selected_input	trace_proto_input	year — OE ġēar
pgmc	*klímbaną	selected_input	trace_proto_input	climb — OE climban
pgmc	*knédaną	selected_input	trace_proto_input	knead — OE cnedan
pgmc	*knéwą	selected_input	trace_proto_input	knee — OE cnēow
pgmc	*knéxtaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md
pgmc	*knéxtaz	selected_input	trace_proto_input	knight — OE cniht
pgmc	*knéxtaz	source_protoform	lexical_protoform	knight — OE cniht
pgmc	*kníxtaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md
pgmc	*kníxtaz	source_protoform	lexical_proto	knight — OE cniht
pgmc	*knúbbô	selected_input	trace_proto_input	knob — OE *cnobba
pgmc	*knúbbô	source_protoform	lexical_protoform	knob — OE *cnobba
pgmc	*knúppaz	source_protoform	lexical_proto	knob — OE *cnobba
pgmc	*kráftaz	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/1981-craft-cræft.model.md
pgmc	*kráftaz	selected_input	trace_proto_input	craft — OE cræft
pgmc	*kráftaz	source_protoform	lexical_protoform	craft — OE cræft
pgmc	*kráftiz	source_protoform	lexical_proto	craft — OE cræft
pgmc	*krúppaz	selected_input	trace_proto_input	crop — OE cropp
pgmc	*kwedu-2	source_protoform	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md
pgmc	*kwéðuz	selected_input	trace_proto_input	cud — OE cwedu
pgmc	*kwéðuz	source_protoform	lexical_protoform	cud — OE cwedu
pgmc	*kwíθuz	source_protoform	lexical_proto	cud — OE cwedu
pgmc	*kálbaz	selected_input	trace_proto_input	calf — OE ċealf
pgmc	*kálbaz	source_protoform	lexical_protoform	calf — OE ċealf
pgmc	*kámbaz	selected_input	trace_proto_input	comb — OE camb
pgmc	*kéwwaną	selected_input	trace_proto_input	chew — OE ċēowan
pgmc	*kúrną	selected_input	trace_proto_input	corn — OE corn
pgmc	*kúrną	source_protoform	lexical_protoform	corn — OE corn
pgmc	*kōz	source_protoform	lexical_proto	cow — OE cȳ
pgmc	*kūi	selected_input	trace_proto_input	cow — OE cȳ
pgmc	*kūi	source_protoform	lexical_protoform	cow — OE cȳ
pgmc	*laimōn	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2109-loam-lām.model.md
pgmc	*laimōn	source_protoform	lexical_proto	loam — OE lām
pgmc	*laθōjaną	source_protoform	lexical_proto	lade — OE hladan
pgmc	*libēną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md
pgmc	*libēną	source_protoform	lexical_proto	live — OE lifeþ
pgmc	*likkōną	source_protoform	lexical_proto	lick (3sg) — OE liccaþ
pgmc	*likkōną	source_protoform	lexical_proto	lick (iptv.2sg) — OE licca
pgmc	*liznōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md
pgmc	*liznōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md
pgmc	*liznōjaną	source_protoform	lexical_proto	learn (3sg) — OE liornaþ
pgmc	*liznōjaną	source_protoform	lexical_proto	learn (iptv.2sg) — OE liorna
pgmc	*lungō	source_protoform	lexical_proto	lung — OE lungen
pgmc	*lábbaz	source_protoform	lexical_proto	lap — OE lappa
pgmc	*lábbaz	source_protoform	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2090-lap-lappa.model.md
pgmc	*láidijaną	selected_input	trace_proto_input	lead — OE lǣdan
pgmc	*láidijaną	source_protoform	lexical_protoform	lead — OE lǣdan
pgmc	*láimą	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2109-loam-lām.model.md
pgmc	*láimą	selected_input	trace_proto_input	loam — OE lām
pgmc	*láimą	source_protoform	lexical_protoform	loam — OE lām
pgmc	*láistijaną	selected_input	trace_proto_input	last — OE lǣstan
pgmc	*láiθaz	selected_input	trace_proto_input	loath — OE lāþ
pgmc	*lákaną	source_protoform	lexical_proto	laugh — OE hliehhan
pgmc	*lándą	selected_input	trace_proto_input	land — OE land
pgmc	*láppô	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2090-lap-lappa.model.md
pgmc	*láppô	selected_input	trace_proto_input	lap — OE lappa
pgmc	*láppô	source_protoform	lexical_protoform	lap — OE lappa
pgmc	*láubą	selected_input	trace_proto_input	leaf — OE lēaf
pgmc	*láugō	selected_input	trace_proto_input	lye — OE lēag
pgmc	*láukaz	selected_input	trace_proto_input	leek — OE lēac
pgmc	*léusaną	selected_input	trace_proto_input	forlorn — OE lēosan
pgmc	*léusaną	source_protoform	lexical_protoform	forlorn — OE lēosan
pgmc	*léuxtijaną	selected_input	trace_proto_input	light — OE līehtan
pgmc	*léuxtijaną	source_protoform	lexical_protoform	light — OE līehtan
pgmc	*léθrą	selected_input	trace_proto_input	leather — OE leþer
pgmc	*líbrō	selected_input	trace_proto_input	liver — OE lifer
pgmc	*líbēθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md
pgmc	*líbēθi	selected_input	trace_proto_input	live — OE lifeþ
pgmc	*líbēθi	source_protoform	lexical_protoform	live — OE lifeþ
pgmc	*líkkô	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md
pgmc	*líkkô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md
pgmc	*líkkô	selected_input	trace_proto_input	lick (iptv.2sg) — OE licca
pgmc	*líkkô	source_protoform	lexical_protoform	lick (iptv.2sg) — OE licca
pgmc	*líkkōjaną	selected_input	trace_proto_input	lick — OE liccian
pgmc	*líkkōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md
pgmc	*líkkōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md
pgmc	*líkkōθi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md
pgmc	*líkkōθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md
pgmc	*líkkōθi	selected_input	trace_proto_input	lick (3sg) — OE liccaþ
pgmc	*líkkōθi	source_protoform	lexical_protoform	lick (3sg) — OE liccaþ
pgmc	*líndō	selected_input	trace_proto_input	linden — OE lind
pgmc	*líndō	source_protoform	lexical_protoform	linden — OE lind
pgmc	*líznô	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md
pgmc	*líznô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md
pgmc	*líznô	selected_input	trace_proto_input	learn (iptv.2sg) — OE liorna
pgmc	*líznô	source_protoform	lexical_protoform	learn (iptv.2sg) — OE liorna
pgmc	*líznōjaną	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md
pgmc	*líznōjaną	selected_input	trace_proto_input	learn — OE liornian
pgmc	*líznōjaną	source_protoform	lexical_protoform	learn — OE liornian
pgmc	*líznōθi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md
pgmc	*líznōθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md
pgmc	*líznōθi	selected_input	trace_proto_input	learn (3sg) — OE liornaþ
pgmc	*líznōθi	source_protoform	lexical_protoform	learn (3sg) — OE liornaþ
pgmc	*lúkkaz	selected_input	trace_proto_input	lock — OE locc
pgmc	*lúką	selected_input	trace_proto_input	lock — OE loc
pgmc	*lúnganjō	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md
pgmc	*lúnganjō	selected_input	trace_proto_input	lung — OE lungen
pgmc	*lúnganjō	source_protoform	lexical_protoform	lung — OE lungen
pgmc	*lústuz	selected_input	trace_proto_input	lust — OE lust
pgmc	*lūsz	selected_input	trace_proto_input	louse — OE lūs
pgmc	*lḗtaną	selected_input	trace_proto_input	let — OE lǣtan
pgmc	*lḯbą	selected_input	trace_proto_input	life — OE līf
pgmc	*lḯmą	selected_input	trace_proto_input	lime — OE līm
pgmc	*lḯnōn	selected_input	trace_proto_input	line — OE līne
pgmc	*lḯstōn	selected_input	trace_proto_input	list — OE līste
pgmc	*makōjan-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md
pgmc	*makōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md
pgmc	*makōną	source_protoform	lexical_proto	make (3sg) — OE macaþ
pgmc	*makōną	source_protoform	lexical_proto	make (iptv.2sg) — OE maca
pgmc	*mannăi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md
pgmc	*mannăz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md
pgmc	*manną	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md
pgmc	*mizdō	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md
pgmc	*mizdō	source_protoform	lexical_proto	meed — OE meorde
pgmc	*mizdōz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md
pgmc	*máinijaną	selected_input	trace_proto_input	mean — OE mǣnan
pgmc	*mákô	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md
pgmc	*mákô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md
pgmc	*mákô	selected_input	trace_proto_input	make (iptv.2sg) — OE maca
pgmc	*mákô	source_protoform	lexical_protoform	make (iptv.2sg) — OE maca
pgmc	*mákōjaną	selected_input	trace_proto_input	make — OE macian
pgmc	*mákōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md
pgmc	*mákōθi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md
pgmc	*mákōθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md
pgmc	*mákōθi	selected_input	trace_proto_input	make (3sg) — OE macaþ
pgmc	*mákōθi	source_protoform	lexical_protoform	make (3sg) — OE macaþ
pgmc	*máltaz	selected_input	trace_proto_input	malt — OE mealt
pgmc	*mánnas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md
pgmc	*mánnas	selected_input	trace_proto_input	man — OE mannes
pgmc	*mánnas	source_protoform	lexical_protoform	man — OE mannes
pgmc	*mánnaz	source_protoform	lexical_proto	man — OE mannes
pgmc	*márkō	selected_input	trace_proto_input	march — OE mearc
pgmc	*márōn	selected_input	trace_proto_input	nightmare — OE mare
pgmc	*márōn	source_protoform	lexical_protoform	nightmare — OE mare
pgmc	*mástaz	selected_input	trace_proto_input	mast — OE mæst
pgmc	*máxtiz	selected_input	trace_proto_input	might — OE miht
pgmc	*mélukz	selected_input	trace_proto_input	milk — OE meoloc
pgmc	*mélukz	source_protoform	lexical_protoform	milk — OE meoloc
pgmc	*mízdai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md
pgmc	*mízdai	selected_input	trace_proto_input	meed — OE meorde
pgmc	*mízdai	source_protoform	lexical_protoform	meed — OE meorde
pgmc	*mōdaz	selected_input	trace_proto_input	mood — OE mōd
pgmc	*mōdēr	selected_input	trace_proto_input	mother — OE mōder
pgmc	*mōdēr	source_protoform	lexical_protoform	mother — OE mōder
pgmc	*mḗlą	selected_input	trace_proto_input	meal — OE mǣl
pgmc	*mḗnōθz	selected_input	trace_proto_input	month — OE mōnaþ
pgmc	*nablô	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md
pgmc	*nablô	source_protoform	lexical_proto	navel — OE nafola
pgmc	*nadra-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md
pgmc	*nasō	source_protoform	lexical_proto	nose — OE nosu
pgmc	*nábulô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md
pgmc	*nábulô	selected_input	trace_proto_input	navel — OE nafola
pgmc	*nábulô	source_protoform	lexical_protoform	navel — OE nafola
pgmc	*nábō	selected_input	trace_proto_input	nave — OE nafu
pgmc	*náglaz	selected_input	trace_proto_input	nail — OE næġl
pgmc	*námô	selected_input	trace_proto_input	name — OE nama
pgmc	*nátilōn	selected_input	trace_proto_input	nettle — OE netle
pgmc	*nátją	selected_input	trace_proto_input	net — OE nett
pgmc	*nátją	source_protoform	lexical_protoform	net — OE nett
pgmc	*náudiz	selected_input	trace_proto_input	need — OE nīed
pgmc	*náxti	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md
pgmc	*náxti	selected_input	trace_proto_input	night — OE niht
pgmc	*náxti	source_protoform	lexical_protoform	night — OE niht
pgmc	*náxtz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md
pgmc	*náxtz	source_protoform	lexical_proto	night — OE niht
pgmc	*nígun	selected_input	trace_proto_input	nine — OE nigon
pgmc	*nístą	selected_input	trace_proto_input	nest — OE nest
pgmc	*núsō	selected_input	trace_proto_input	nose — OE nosu
pgmc	*núsō	source_protoform	lexical_protoform	nose — OE nosu
pgmc	*nēdrōn-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md
pgmc	*nḗdrōn	selected_input	trace_proto_input	adder — OE nǣdre
pgmc	*nḗdrōn	source_protoform	lexical_protoform	adder — OE nǣdre
pgmc	*nḗðlō	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md
pgmc	*nḗðlō	selected_input	trace_proto_input	needle — OE nǣdl
pgmc	*nḗðlō	source_protoform	lexical_protoform	needle — OE nǣdl
pgmc	*nḗθlō	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md
pgmc	*nḗθlō	source_protoform	lexical_proto	needle — OE nǣdl
pgmc	*rastō	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md
pgmc	*rastō	source_protoform	lexical_proto	rest — OE ræste
pgmc	*rastō-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md
pgmc	*rauki-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md
pgmc	*ráipą	selected_input	trace_proto_input	rope — OE rāp
pgmc	*rástōz	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md
pgmc	*rástōz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md
pgmc	*rástōz	selected_input	trace_proto_input	rest — OE ræste
pgmc	*rástōz	source_protoform	lexical_protoform	rest — OE ræste
pgmc	*ráukaz	selected_input	trace_proto_input	reek — OE *rēac
pgmc	*ráukaz	source_protoform	lexical_protoform	reek — OE *rēac
pgmc	*ráukiz	source_protoform	lexical_proto	reek — OE *rēac
pgmc	*régnabùgô	selected_input	trace_proto_input	rainbow — OE reġnboga
pgmc	*régną	selected_input	trace_proto_input	rain — OE reġn
pgmc	*ríndō	selected_input	trace_proto_input	rind — OE rind
pgmc	*rínnaną	selected_input	trace_proto_input	run — OE rinnan
pgmc	*rúgiz	selected_input	trace_proto_input	rye — OE ryġe
pgmc	*rúkkaz	selected_input	trace_proto_input	coat — OE rocc
pgmc	*rúkkaz	source_protoform	lexical_protoform	coat — OE rocc
pgmc	*rústō	selected_input	trace_proto_input	rust — OE rust
pgmc	*rústō	source_protoform	lexical_protoform	rust — OE rust
pgmc	*rōdō	selected_input	trace_proto_input	rood — OE rōd
pgmc	*rōθraz	selected_input	trace_proto_input	rudder — OE rōþor
pgmc	*rūmą	selected_input	trace_proto_input	room — OE rūm
pgmc	*rḗdaną	selected_input	trace_proto_input	read — OE rǣdan
pgmc	*rḯdaną	selected_input	trace_proto_input	ride — OE rīdan
pgmc	*sapi-	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md
pgmc	*sapiz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md
pgmc	*sapōn	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md
pgmc	*sapōn	source_protoform	lexical_proto	sap — OE sæp
pgmc	*sib-iz	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md
pgmc	*sibja	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md
pgmc	*skawōjan-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md
pgmc	*skawōną	source_protoform	lexical_proto	show (3sg) — OE sċēawaþ
pgmc	*skawōną	source_protoform	lexical_proto	show (iptv.2sg) — OE sċēawa
pgmc	*skuldra-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md
pgmc	*skuldrjōn-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md
pgmc	*skuldrō	source_protoform	lexical_proto	shoulder — OE sċuldrum
pgmc	*skáftą	selected_input	trace_proto_input	shaft — OE sċeaft
pgmc	*skáiθiz	selected_input	trace_proto_input	sheath — OE sċēaþ
pgmc	*skámō	selected_input	trace_proto_input	shame — OE sċamu
pgmc	*skáub	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md
pgmc	*skáub	selected_input	trace_proto_input	shove — OE sċēaf
pgmc	*skáub	source_protoform	lexical_protoform	shove — OE sċēaf
pgmc	*skáwô	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md
pgmc	*skáwô	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md
pgmc	*skáwô	selected_input	trace_proto_input	show (iptv.2sg) — OE sċēawa
pgmc	*skáwô	source_protoform	lexical_protoform	show (iptv.2sg) — OE sċēawa
pgmc	*skáwōjaną	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md
pgmc	*skáwōjaną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md
pgmc	*skáwōjaną	selected_input	trace_proto_input	show — OE sċēawian
pgmc	*skáwōjaną	source_protoform	lexical_protoform	show — OE sċēawian
pgmc	*skáwōθi	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md
pgmc	*skáwōθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md
pgmc	*skáwōθi	selected_input	trace_proto_input	show (3sg) — OE sċēawaþ
pgmc	*skáwōθi	source_protoform	lexical_protoform	show (3sg) — OE sċēawaþ
pgmc	*skélduz	selected_input	trace_proto_input	shield — OE sċield
pgmc	*skéraną	selected_input	trace_proto_input	shear — OE sċieran
pgmc	*skéubaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md
pgmc	*skéubaną	source_protoform	lexical_proto	shove — OE sċēaf
pgmc	*skíllingaz	selected_input	trace_proto_input	shilling — OE sċilling
pgmc	*skíllingaz	source_protoform	lexical_protoform	shilling — OE sċilling
