language	form	display	sort_key	form_role	source_scope	source_ref	origin	status
pgmc	*nátją	*nátją	natja	source_protoform	lexical_protoform	net — OE nett	manifest	auto
pgmc	*nátją	*nátją	natja	selected_input	trace_proto_input	net — OE nett	compact	auto
pgmc	*náudiz	*náudiz	naudiz	selected_input	trace_proto_input	need — OE nīed	compact	auto
pgmc	náxti	*náxti	naxti	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:24	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc	*náxti	*náxti	naxti	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:59	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc	*náxti	*náxti	naxti	source_protoform	lexical_protoform	night — OE niht	manifest	auto
pgmc	*náxti	*náxti	naxti	selected_input	trace_proto_input	night — OE niht	compact	auto
pgmc	náxtz	*náxtz	naxtz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:22	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc	*náxtz	*náxtz	naxtz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:58	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
pgmc	*náxtz	*náxtz	naxtz	source_protoform	lexical_proto	night — OE niht	manifest	auto
pgmc	nḗðlō	*nḗðlō	nedlo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:23	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc	*nḗðlō	*nḗðlō	nedlo	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:58	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc	*nḗðlō	*nḗðlō	nedlo	source_protoform	lexical_protoform	needle — OE nǣdl	manifest	auto
pgmc	*nḗðlō	*nḗðlō	nedlo	selected_input	trace_proto_input	needle — OE nǣdl	compact	auto
pgmc	nēdrōn	*nēdrōn	nedron	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc	*nēdrōn-	*nēdrōn-	nedron	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc	nḗdrōn	*nḗdrōn	nedron	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:38	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md	auto
pgmc	*nḗdrōn	*nḗdrōn	nedron	source_protoform	lexical_protoform	adder — OE nǣdre	manifest	auto
pgmc	*nḗdrōn	*nḗdrōn	nedron	selected_input	trace_proto_input	adder — OE nǣdre	compact	auto
pgmc	nḗθlō	*nḗθlō	nethlo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:24	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc	*nḗθlō	*nḗθlō	nethlo	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:57	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md	auto
pgmc	*nḗθlō	*nḗθlō	nethlo	source_protoform	lexical_proto	needle — OE nǣdl	manifest	auto
pgmc	*nígun	*nígun	nigun	selected_input	trace_proto_input	nine — OE nigon	compact	auto
pgmc	*nístą	*nístą	nista	selected_input	trace_proto_input	nest — OE nest	compact	auto
pgmc	*núsō	*núsō	nuso	source_protoform	lexical_protoform	nose — OE nosu	manifest	auto
pgmc	*núsō	*núsō	nuso	selected_input	trace_proto_input	nose — OE nosu	compact	auto
pgmc	*ráipą	*ráipą	raipa	selected_input	trace_proto_input	rope — OE rāp	compact	auto
pgmc	*rastō	*rastō	rasto	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:59	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc	*rastō	*rastō	rasto	source_protoform	lexical_proto	rest — OE ræste	manifest	auto
pgmc	*rastō-	*rastō-	rasto	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:21	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc	rástōz	*rástōz	rastoz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:22	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc	*rástōz	*rástōz	rastoz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:60	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md	auto
pgmc	*rástōz	*rástōz	rastoz	source_protoform	lexical_protoform	rest — OE ræste	manifest	auto
pgmc	*rástōz	*rástōz	rastoz	selected_input	trace_proto_input	rest — OE ræste	compact	auto
pgmc	ráukaz	*ráukaz	raukaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:23	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md	auto
pgmc	ráukaz	*ráukaz	raukaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:40	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md	auto
pgmc	*ráukaz	*ráukaz	raukaz	source_protoform	lexical_protoform	reek — OE *rēac	manifest	auto
pgmc	*ráukaz	*ráukaz	raukaz	selected_input	trace_proto_input	reek — OE *rēac	compact	auto
pgmc	*rauki-	*rauki-	rauki	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:21	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md	auto
pgmc	ráukiz	*ráukiz	raukiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:21	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md	auto
pgmc	*ráukiz	*ráukiz	raukiz	source_protoform	lexical_proto	reek — OE *rēac	manifest	auto
pgmc	*rḗdaną	*rḗdaną	redana	selected_input	trace_proto_input	read — OE rǣdan	compact	auto
pgmc	*régną	*régną	regna	selected_input	trace_proto_input	rain — OE reġn	compact	auto
pgmc	*régnabùgô	*régnabùgô	regnabugo	selected_input	trace_proto_input	rainbow — OE reġnboga	compact	auto
pgmc	*rḯdaną	*rḯdaną	ridana	selected_input	trace_proto_input	ride — OE rīdan	compact	auto
pgmc	*ríndō	*ríndō	rindo	selected_input	trace_proto_input	rind — OE rind	compact	auto
pgmc	*rínnaną	*rínnaną	rinnana	selected_input	trace_proto_input	run — OE rinnan	compact	auto
pgmc	*rōdō	*rōdō	rodo	selected_input	trace_proto_input	rood — OE rōd	compact	auto
pgmc	*rōθraz	*rōθraz	rothraz	selected_input	trace_proto_input	rudder — OE rōþor	compact	auto
pgmc	*rúgiz	*rúgiz	rugiz	selected_input	trace_proto_input	rye — OE ryġe	compact	auto
pgmc	*rúkkaz	*rúkkaz	rukkaz	source_protoform	lexical_protoform	coat — OE rocc	manifest	auto
pgmc	*rúkkaz	*rúkkaz	rukkaz	selected_input	trace_proto_input	coat — OE rocc	compact	auto
pgmc	*rūmą	*rūmą	ruma	selected_input	trace_proto_input	room — OE rūm	compact	auto
pgmc	*rústō	*rústō	rusto	source_protoform	lexical_protoform	rust — OE rust	manifest	auto
pgmc	*rústō	*rústō	rusto	selected_input	trace_proto_input	rust — OE rust	compact	auto
pgmc	sái	*sái	sai	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:25	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md	auto
pgmc	*sái	*sái	sai	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:52	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md	auto
pgmc	*sái	*sái	sai	source_protoform	lexical_proto	sea — OE sǣ	manifest	auto
pgmc	*sáiwalō	*sáiwalō	saiwalo	selected_input	trace_proto_input	soul — OE sāwol	compact	auto
pgmc	saiwiz	*saiwiz	saiwiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:23	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md	auto
pgmc	sáiwiz	*sáiwiz	saiwiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:26	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md	auto
pgmc	*sáiwiz	*sáiwiz	saiwiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:53	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md	auto
pgmc	*sáiwiz	*sáiwiz	saiwiz	source_protoform	lexical_protoform	sea — OE sǣ	manifest	auto
pgmc	*sáiwiz	*sáiwiz	saiwiz	selected_input	trace_proto_input	sea — OE sǣ	compact	auto
pgmc	*sákō	*sákō	sako	selected_input	trace_proto_input	sake — OE sacu	compact	auto
pgmc	*sálbō	*sálbō	salbo	selected_input	trace_proto_input	salve — OE sealf	compact	auto
pgmc	*sáltą	*sáltą	salta	selected_input	trace_proto_input	salt — OE sealt	compact	auto
pgmc	*sándijaną	*sándijaną	sandijana	selected_input	trace_proto_input	send — OE sendan	compact	auto
pgmc	*sángijaną	*sángijaną	sangijana	selected_input	trace_proto_input	singe — OE senġan	compact	auto
pgmc	sápą	*sápą	sapa	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:27	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	sápą	*sápą	sapa	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:40	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	*sápą	*sápą	sapa	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:59	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	*sápą	*sápą	sapa	source_protoform	lexical_protoform	sap — OE sæp	manifest	auto
pgmc	*sápą	*sápą	sapa	selected_input	trace_proto_input	sap — OE sæp	compact	auto
pgmc	*sapi-	*sapi-	sapi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:46	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	*sapiz	*sapiz	sapiz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:58	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	sapōn	*sapōn	sapon	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:45	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	*sapōn	*sapōn	sapon	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:57	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md	auto
pgmc	*sapōn	*sapōn	sapon	source_protoform	lexical_proto	sap — OE sæp	manifest	auto
pgmc	*sátjaną	*sátjaną	satjana	selected_input	trace_proto_input	set — OE settan	compact	auto
pgmc	*sáumaz	*sáumaz	saumaz	selected_input	trace_proto_input	seam — OE sēam	compact	auto
pgmc	*sébun	*sébun	sebun	selected_input	trace_proto_input	seven — OE seofon	compact	auto
pgmc	*séglą	*séglą	segla	selected_input	trace_proto_input	sail — OE seġl	compact	auto
pgmc	*sétjaną	*sétjaną	setjana	selected_input	trace_proto_input	sit — OE sittan	compact	auto
pgmc	*séxs	*séxs	sexs	selected_input	trace_proto_input	six — OE six	compact	auto
pgmc	sibaz	*sibaz	sibaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:27	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	*síbaz	*síbaz	sibaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:54	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	*síbaz	*síbaz	sibaz	source_protoform	lexical_proto	sieve — OE sife	manifest	auto
pgmc	síbi	*síbi	sibi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:24	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	síbi	*síbi	sibi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:41	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	síbi	*síbi	sibi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:44	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	*síbi	*síbi	sibi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:55	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	*síbi	*síbi	sibi	source_protoform	lexical_protoform	sieve — OE sife	manifest	auto
pgmc	*síbi	*síbi	sibi	selected_input	trace_proto_input	sieve — OE sife	compact	auto
pgmc	*sib-iz	*sib-iz	sibiz	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:55	table_semantic_rule	auto
pgmc	*sibja	*sibja	sibja	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:53	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md	auto
pgmc	*sḯdōn	*sḯdōn	sidon	selected_input	trace_proto_input	side — OE sīde	compact	auto
pgmc	*síngwaną	*síngwaną	singwana	selected_input	trace_proto_input	sing — OE singan	compact	auto
pgmc	*skáftą	*skáftą	skafta	selected_input	trace_proto_input	shaft — OE sċeaft	compact	auto
pgmc	*skáiθiz	*skáiθiz	skaithiz	selected_input	trace_proto_input	sheath — OE sċēaþ	compact	auto
pgmc	*skámō	*skámō	skamo	selected_input	trace_proto_input	shame — OE sċamu	compact	auto
pgmc	skáub	*skáub	skaub	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md	auto
pgmc	*skáub	*skáub	skaub	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:50	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md	auto
pgmc	*skáub	*skáub	skaub	source_protoform	lexical_protoform	shove — OE sċēaf	manifest	auto
pgmc	*skáub	*skáub	skaub	selected_input	trace_proto_input	shove — OE sċēaf	compact	auto
pgmc	*skáwô	*skáwô	skawo	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:43	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md	auto
pgmc	*skáwô	*skáwô	skawo	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:43	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	*skáwô	*skáwô	skawo	source_protoform	lexical_protoform	show (iptv.2sg) — OE sċēawa	manifest	auto
pgmc	*skáwô	*skáwô	skawo	selected_input	trace_proto_input	show (iptv.2sg) — OE sċēawa	compact	auto
pgmc	*skawōjan-	*skawōjan-	skawojan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:21	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md	auto
pgmc	skáwōjaną	*skáwōjaną	skawojana	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:29	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md	auto
pgmc	*skáwōjaną	*skáwōjaną	skawojana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:42	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md	auto
pgmc	*skáwōjaną	*skáwōjaną	skawojana	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:42	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	*skáwōjaną	*skáwōjaną	skawojana	source_protoform	lexical_protoform	show — OE sċēawian	manifest	auto
pgmc	*skáwōjaną	*skáwōjaną	skawojana	selected_input	trace_proto_input	show — OE sċēawian	compact	auto
pgmc	skawōjanan	*skawōjanan	skawojanan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	*skawōną	*skawōną	skawona	source_protoform	lexical_proto	show (3sg) — OE sċēawaþ	manifest	auto
pgmc	*skawōną	*skawōną	skawona	source_protoform	lexical_proto	show (iptv.2sg) — OE sċēawa	manifest	auto
pgmc	*skáwōθi	*skáwōθi	skawothi	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:44	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md	auto
pgmc	skáwōθi	*skáwōθi	skawothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	skáwōθi	*skáwōθi	skawothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:34	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	*skáwōθi	*skáwōθi	skawothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:44	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md	auto
pgmc	*skáwōθi	*skáwōθi	skawothi	source_protoform	lexical_protoform	show (3sg) — OE sċēawaþ	manifest	auto
pgmc	*skáwōθi	*skáwōθi	skawothi	selected_input	trace_proto_input	show (3sg) — OE sċēawaþ	compact	auto
pgmc	*skélduz	*skélduz	skelduz	selected_input	trace_proto_input	shield — OE sċield	compact	auto
pgmc	*skḗpą	*skḗpą	skepa	source_protoform	lexical_protoform	sheep — OE sċēap	manifest	auto
pgmc	*skḗpą	*skḗpą	skepa	selected_input	trace_proto_input	sheep — OE sċēap	compact	auto
pgmc	*skéraną	*skéraną	skerana	selected_input	trace_proto_input	shear — OE sċieran	compact	auto
pgmc	*skéubaną	*skéubaną	skeubana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md	auto
pgmc	*skéubaną	*skéubaną	skeubana	source_protoform	lexical_proto	shove — OE sċēaf	manifest	auto
pgmc	*skíllingaz	*skíllingaz	skillingaz	source_protoform	lexical_protoform	shilling — OE sċilling	manifest	auto
pgmc	*skíllingaz	*skíllingaz	skillingaz	selected_input	trace_proto_input	shilling — OE sċilling	compact	auto
pgmc	*skḯnaną	*skḯnaną	skinana	selected_input	trace_proto_input	shine — OE sċīnan	compact	auto
pgmc	*skúbanaz	*skúbanaz	skubanaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:52	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md	auto
pgmc	*skúbun	*skúbun	skubun	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:51	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md	auto
pgmc	*skúflō	*skúflō	skuflo	selected_input	trace_proto_input	shovel — OE sċofl	compact	auto
pgmc	*skuldra-	*skuldra-	skuldra	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md	auto
pgmc	skúldramiz	*skúldramiz	skuldramiz	evidence_form	explicit_tag	Germanic/docs/assembly/capr_book_intro_alpha_01.md:33	Germanic/docs/assembly/capr_book_intro_alpha_01.md	auto
pgmc	skúldramiz	*skúldramiz	skuldramiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md	auto
pgmc	skúldramiz	*skúldramiz	skuldramiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md	auto
pgmc	*skúldramiz	*skúldramiz	skuldramiz	source_protoform	lexical_protoform	shoulder — OE sċuldrum	manifest	auto
pgmc	*skúldramiz	*skúldramiz	skuldramiz	selected_input	trace_proto_input	shoulder — OE sċuldrum	compact	auto
pgmc	*skuldrjōn-	*skuldrjōn-	skuldrjon	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md	auto
pgmc	*skuldrō	*skuldrō	skuldro	source_protoform	lexical_proto	shoulder — OE sċuldrum	manifest	auto
pgmc	*skúldrō	*skúldrō	skuldro	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md	auto
pgmc	*skūrō	*skūrō	skuro	selected_input	trace_proto_input	shower — OE sċūr	compact	auto
pgmc	*sláxaną	*sláxaną	slaxana	selected_input	trace_proto_input	slay — OE slēan	compact	auto
pgmc	*slḗpaną	*slḗpaną	slepana	source_protoform	lexical_protoform	sleep — OE slǣpan	manifest	auto
pgmc	*slḗpaną	*slḗpaną	slepana	selected_input	trace_proto_input	sleep — OE slǣpan	compact	auto
pgmc	*slḯmą	*slḯmą	slima	selected_input	trace_proto_input	slime — OE slīm	compact	auto
pgmc	*smérwijaną	*smérwijaną	smerwijana	source_protoform	lexical_protoform	smear — OE smierwan	manifest	auto
pgmc	*smérwijaną	*smérwijaną	smerwijana	selected_input	trace_proto_input	smear — OE smierwan	compact	auto
pgmc	*snáiwaz	*snáiwaz	snaiwaz	selected_input	trace_proto_input	snow — OE snāw	compact	auto
pgmc	*sōkijaną	*sōkijaną	sokijana	selected_input	trace_proto_input	seek — OE sēċan	compact	auto
pgmc	spánnai	*spánnai	spannai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:22	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	spánnai	*spánnai	spannai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:35	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	*spánnai	*spánnai	spannai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:47	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	*spánnai	*spánnai	spannai	source_protoform	lexical_protoform	span — OE spanne	manifest	auto
pgmc	*spánnai	*spánnai	spannai	selected_input	trace_proto_input	span — OE spanne	compact	auto
pgmc	*spánnaną	*spánnaną	spannana	source_protoform	lexical_protoform	span — OE spannan	manifest	auto
pgmc	*spánnaną	*spánnaną	spannana	selected_input	trace_proto_input	span — OE spannan	compact	auto
pgmc	spannō	*spannō	spanno	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:35	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	spannō	*spannō	spanno	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:37	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	*spannō	*spannō	spanno	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:46	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md	auto
pgmc	*spannō	*spannō	spanno	source_protoform	lexical_proto	span — OE spanne	manifest	auto
pgmc	*sparēn-	*sparēn-	sparen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:21	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	sparēną	*sparēną	sparena	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:27	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	*sparēną	*sparēną	sparena	source_protoform	lexical_proto	spare — OE sparian	manifest	auto
pgmc	*spárēną	*spárēną	sparena	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:56	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	sparēnan	*sparēnan	sparenan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:22	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	spárōjaną	*spárōjaną	sparojana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:25	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	spárōjaną	*spárōjaną	sparojana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:42	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	*spárōjaną	*spárōjaną	sparojana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:59	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md	auto
pgmc	*spárōjaną	*spárōjaną	sparojana	source_protoform	lexical_protoform	spare — OE sparian	manifest	auto
pgmc	*spárōjaną	*spárōjaną	sparojana	selected_input	trace_proto_input	spare — OE sparian	compact	auto
pgmc	*spárrô	*spárrô	sparro	source_protoform	lexical_protoform	spar — OE spearra	manifest	auto
pgmc	*spárrô	*spárrô	sparro	selected_input	trace_proto_input	spar — OE spearra	compact	auto
pgmc	*spénnilō	*spénnilō	spennilo	selected_input	trace_proto_input	spindle — OE spinl	compact	auto
pgmc	*spḗnuz	*spḗnuz	spenuz	selected_input	trace_proto_input	spoon — OE spōn	compact	auto
pgmc	*spéru	*spéru	speru	selected_input	trace_proto_input	spear — OE speoru	compact	auto
pgmc	*spínnaną	*spínnaną	spinnana	selected_input	trace_proto_input	spin — OE spinnan	compact	auto
