language	form_role	sort_key	occurrence_id	variety
oe	comparison_form	smirwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:33:2	
oe	evidence_form	spaer	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:32:2	
oe	evidence_form	spaer	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:46:1	
oe	evidence_form	spaer	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:57:2	
oe	evidence_form	spaere	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:57:1	
oe	evidence_form	spaerede	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:33:1	
oe	evidence_form	spaerede	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:35:2	north
oe	evidence_form	spaereth	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:58:1	
oe	evidence_form	spaeria	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:32:1	
oe	evidence_form	spaeria	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:35:1	north
oe	comparison_form	spann	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:21:1	
oe	comparison_form	spann	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:29:1	
oe	comparison_form	spann	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:29:3	
oe	comparison_form	spann	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:46:3	
oe	comparison_form	spannan	Germanic/docs/lexeme_reports/model_entries/2202-span-spannan.model.md:21:1	
oe	comparison_form	spannan	Germanic/docs/lexeme_reports/model_entries/2202-span-spannan.model.md:25:1	
oe	comparison_form	spannan	Germanic/docs/lexeme_reports/model_entries/2202-span-spannan.model.md:29:1	
oe	comparison_form	spannan	Germanic/docs/lexeme_reports/model_entries/2202-span-spannan.model.md:33:1	
oe	target_form	spanne	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:29:2	
oe	target_form	spanne	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:30:1	
oe	target_form	spanne	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:37:1	
oe	target_form	spanne	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:47:3	
oe	evidence_form	sparen	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:56:2	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:26:1	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:31:1	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:35:3	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:37:1	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:45:1	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:56:3	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:59:2	
oe	evidence_form	sparian	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:59:3	
oe	evidence_form	spearad	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:33:2	
oe	evidence_form	spearad	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:36:1	
oe	evidence_form	spearad	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:58:2	
oe	comparison_form	spearra	Germanic/docs/lexeme_reports/model_entries/2204-spar-spearra.model.md:25:1	
oe	comparison_form	spearra	Germanic/docs/lexeme_reports/model_entries/2204-spar-spearra.model.md:29:1	
oe	comparison_form	spearra	Germanic/docs/lexeme_reports/model_entries/2204-spar-spearra.model.md:33:1	
oe	target_form	staef	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:29:1	
oe	target_form	staef	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:30:1	
oe	target_form	staef	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:31:1	
oe	target_form	staef	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:51:3	
oe	target_form	staef	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:53:3	
oe	comparison_form	stafas	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:31:2	
oe	comparison_form	stefe	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:41:1	
oe	target_form	stefn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:42:1	
oe	target_form	stefn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:51:1	
oe	comparison_form	stefn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:57:1	
oe	target_form	stefn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:91:1	
oe	comparison_form	stefna	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:43:1	
oe	comparison_form	stefna	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:52:1	
oe	comparison_form	stefna	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:92:1	
oe	comparison_form	stemn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:94:1	
oe	comparison_form	still	Germanic/docs/lexeme_reports/model_entries/2217-still-stillan.model.md:21:1	
oe	comparison_form	stille	Germanic/docs/lexeme_reports/model_entries/2217-still-stillan.model.md:25:1	
oe	comparison_form	stille	Germanic/docs/lexeme_reports/model_entries/2217-still-stillan.model.md:33:1	
oe	comparison_form	stofn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:44:1	
oe	comparison_form	stofn	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:93:1	
oe	comparison_form	streawian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:39:3	
oe	comparison_form	streawian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:55:3	
oe	comparison_form	streawian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:65:3	
oe	comparison_form	stregan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:26:1	
oe	comparison_form	stregan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:38:1	angl
oe	comparison_form	stregan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:54:1	angl
oe	comparison_form	stregan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:63:1	angl
oe	comparison_form	streowian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:23:1	
oe	comparison_form	streowian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:27:1	
oe	comparison_form	streowian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:39:2	
oe	comparison_form	streowian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:55:2	
oe	comparison_form	streowian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:65:2	
oe	comparison_form	strewian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:39:1	
oe	comparison_form	strewian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:55:1	
oe	comparison_form	strewian	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:65:1	
oe	comparison_form	strezan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:31:1	angl
oe	target_form	striegan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:43:1	
oe	target_form	striegan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:64:1	
oe	comparison_form	sumer	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:7	
oe	comparison_form	sumer	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:29:1	
oe	comparison_form	sumer	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33:2	
oe	comparison_form	sumera	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:3	
oe	comparison_form	sumere	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:4	
oe	comparison_form	sumere	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33:5	
oe	comparison_form	sumeres	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:2	
oe	comparison_form	sumeres	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:5	
oe	comparison_form	sumeres	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33:4	
oe	comparison_form	sumor	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:1	
oe	comparison_form	sumor	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25:6	
oe	comparison_form	sumor	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:29:2	
oe	comparison_form	sumor	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33:1	
oe	comparison_form	sumor	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33:3	
oe	comparison_form	sundor	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:21:1	
oe	comparison_form	sundor	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:35:1	
oe	comparison_form	swalwe	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md:21:2	merc
oe	comparison_form	swan	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:26:2	
oe	comparison_form	swan	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:31:1	
oe	comparison_form	swan	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:52:2	
oe	comparison_form	swan	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:52:3	
oe	target_form	swanes	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:27:2	
oe	target_form	swanes	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:32:1	
oe	target_form	swanes	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:53:3	
oe	comparison_form	swealwe	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md:21:1	
oe	comparison_form	swin	Germanic/docs/lexeme_reports/model_entries/2238-swine-swīn.model.md:29:1	
oe	comparison_form	syndrian	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:21:2	
oe	comparison_form	syndrian	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:31:1	
oe	comparison_form	syndrian	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:35:2	
oe	comparison_form	tacn	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:22:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:28:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:29:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:36:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:40:1	
oe	target_form	taeppa	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:47:1	
oe	comparison_form	teppan	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:39:1	
oe	comparison_form	teppan	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:48:2	
oe	comparison_form	thistel	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:27:2	
oe	comparison_form	thistel	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:28:1	
oe	comparison_form	thistel	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:27:1	
oe	comparison_form	thistel	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:41:1	
oe	comparison_form	thistel	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:50:3	
oe	target_form	thistles	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:29:1	
oe	target_form	thistles	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:51:3	
oe	comparison_form	threo	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:34:1	
oe	comparison_form	threo	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:56:1	
oe	comparison_form	threora	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:34:2	
oe	comparison_form	threora	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:57:1	
oe	target_form	thrie	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:33:1	
oe	target_form	thrie	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:36:1	
oe	target_form	thrie	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:40:1	
oe	target_form	thrie	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:54:1	
oe	comparison_form	thrim	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:35:1	
oe	comparison_form	thrim	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:57:2	
oe	target_form	thusend	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:22:1	
oe	target_form	thusend	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:28:1	
oe	target_form	thusend	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:43:1	
oe	comparison_form	thysend	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:42:1	
oe	comparison_form	thysend	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:66:2	
oe	target_form	timber	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:22:1	
oe	target_form	timber	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:24:2	
oe	target_form	timber	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:32:1	
oe	target_form	timber	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:47:2	
oe	comparison_form	timbor	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:32:2	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:22:1	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:26:1	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:31:1	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:33:1	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:36:1	
oe	target_form	wacan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:55:1	
oe	comparison_form	wacian	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:23:1	
oe	comparison_form	wacian	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:26:2	
oe	comparison_form	wacian	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:31:2	
oe	comparison_form	wacian	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:44:2	
oe	comparison_form	wacian	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:53:2	
oe	comparison_form	wadan	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:21:1	
oe	comparison_form	wadan	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:25:1	
oe	comparison_form	wadan	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:29:1	
oe	comparison_form	waecnan	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:34:1	
oe	comparison_form	waefs	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:34:2	
oe	target_form	waefs	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:26:1	
oe	target_form	waefs	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:34:1	
oe	target_form	waefs	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:41:1	
oe	target_form	waefs	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:61:1	
oe	comparison_form	waeps	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:27:1	
oe	comparison_form	waeps	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37:1	
oe	comparison_form	waeps	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:38:1	
oe	comparison_form	waeps	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50:1	
oe	comparison_form	waeps	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:62:1	
oe	comparison_form	waesp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:26:2	
oe	comparison_form	waesp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37:2	
oe	comparison_form	waesp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50:2	
oe	comparison_form	waesp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:63:1	
oe	target_form	waeter	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:27:1	
oe	target_form	waeter	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:32:1	
oe	target_form	waeter	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:53:2	
oe	evidence_form	waeter	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:289:6	
oe	evidence_form	waeter	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:304:3	
oe	comparison_form	waetera	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33:3	
oe	comparison_form	waetere	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33:2	
oe	comparison_form	waeteres	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33:1	
oe	comparison_form	waeterum	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33:4	
oe	comparison_form	wald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:21:2	
oe	comparison_form	wald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25:2	angl
oe	comparison_form	wald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:33:1	angl
oe	comparison_form	wanian	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md:22:2	
oe	comparison_form	wanian	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md:63:2	
oe	comparison_form	wanian	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md:63:3	
oe	comparison_form	wasp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:28:1	lws
oe	comparison_form	wasp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37:3	
oe	comparison_form	wasp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50:3	
oe	comparison_form	wasp	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:63:2	
oe	comparison_form	weald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:21:1	
oe	comparison_form	weald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25:1	
oe	comparison_form	weald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:29:1	
oe	comparison_form	weald	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:33:2	
oe	target_form	weorold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37:1	
oe	target_form	weorold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:42:1	
oe	target_form	weorold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:68:4	
oe	comparison_form	weoruld	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37:3	merc
oe	comparison_form	weoruld	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:2	
oe	comparison_form	wiarald	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38:2	kent
oe	comparison_form	wiarald	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:4	
oe	comparison_form	willa	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:29:1	
oe	comparison_form	willan	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:25:1	
oe	comparison_form	willan	Germanic/docs/lexeme_reports/model_entries/2293-will-willa.model.md:33:1	
oe	comparison_form	windan	Germanic/docs/lexeme_reports/model_entries/2294-wind-windan.model.md:25:1	
oe	comparison_form	withig	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:35:1	
oe	target_form	withig	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:36:1	
oe	target_form	withig	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:65:1	
oe	target_form	withig	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md:66:3	
oe	comparison_form	wold	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25:3	
oe	comparison_form	world	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39:1	
oe	comparison_form	world	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:5	
oe	comparison_form	worold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37:2	
oe	comparison_form	worold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:68:5	
oe	comparison_form	worold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:1	
oe	comparison_form	woruld	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:38:1	
oe	comparison_form	woruld	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:70:3	
oe	comparison_form	wulfai	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38:2	
oe	comparison_form	wulfe	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:37:1	
oe	comparison_form	wulfi	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:38:1	
oe	comparison_form	wull	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31:1	
oe	target_form	wull	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35:1	
oe	comparison_form	wulle	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:28:1	
oe	comparison_form	wulle	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:31:2	
oe	comparison_form	wulle	Germanic/docs/lexeme_reports/model_entries/2300-wool-wull.model.md:35:2	
oe	comparison_form	wurold	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:39:2	
oe	comparison_form	wylf	Germanic/docs/lexeme_reports/model_entries/2298-wolf-wulf.model.md:53:1	
oe	comparison_form	wépn	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37:2	
pgmc	evidence_form	baina	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:1	
pgmc	evidence_form	baina	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:1	
pgmc	evidence_form	baina	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:3	
pgmc	evidence_form	bainan	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:2	
pgmc	evidence_form	bainan	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:29:2	
pgmc	evidence_form	bakana	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29:1	
pgmc	evidence_form	bakana	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:29:3	
pgmc	evidence_form	bakanan	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md:21:1	
pgmc	source_protoform	banna	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:23:1	
pgmc	source_protoform	banna	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:52:1	
pgmc	source_protoform	bannan	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:21:1	
pgmc	selected_input	bannas	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:25:1	
pgmc	selected_input	bannas	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:40:1	
pgmc	selected_input	bannas	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md:53:1	
pgmc	source_protoform	basja	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:1	
pgmc	evidence_form	baug	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:23:1	
pgmc	evidence_form	baug	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:47:1	
pgmc	evidence_form	baug	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:65:1	
pgmc	source_protoform	bazja	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:2	
pgmc	source_protoform	bazja	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39:1	
pgmc	source_protoform	bazja	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:1	
pgmc	selected_input	bazjas	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22:1	
pgmc	selected_input	bazjas	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:1	
pgmc	selected_input	bazjas	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:1	
pgmc	evidence_form	bero	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:1	
pgmc	evidence_form	bero	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:4	
pgmc	evidence_form	bero	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:1	
pgmc	evidence_form	beugana	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:21:1	
pgmc	evidence_form	beugana	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:24:1	
pgmc	evidence_form	beugana	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:64:1	
pgmc	evidence_form	biginnana	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:21:1	
pgmc	evidence_form	biginnana	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:1	
pgmc	selected_input	bo	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:24:1	
pgmc	selected_input	bo	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:32:1	
pgmc	selected_input	bo	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:51:1	
pgmc	selected_input	bo	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:57:1	
pgmc	selected_input	bo	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:66:1	
