ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
535	l ɑː s t	*laistjăną	l ɑː s t - - - ( - - )	lɑːst	last	146	English				last	*laistjăną	345
2091	l ǣ s t a n	*laistjăną	l ɑː s t - - - ( - - )	lɑːst	lǣstan	146	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			last	*laistjăną	345
534	l ai s t ə n	*laistjăną	l ai s t - ə n ( - - )	laistən	leisten	146	German				last	*laistjăną	345
1063	l ɑ x ə	*lakăną	l ɑ x ə - ( - - )	lɑxə	lachen	291	Dutch				laugh	*lakăną	144
1062	l ɑː f	*lakăną	l ɑː f - - ( - - )	lɑːf	laugh	291	English				laugh	*lakăną	144
2092	h l æ h h a n	*lakăną	l ɑː f - - ( - - )	lɑːf	hlæhhan	291	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			laugh	*lakăną	144
1061	l a x ə n	*lakăną	l a x ə n ( - - )	laxən	lachen	291	German				laugh	*lakăną	144
1746	l ɛɪ d ə	*laidjăną	l ɛɪ d - ə - ( - - )	lɛɪdə	leiden	478	Dutch				lead	*laidjăną	145
1745	l iː d	*laidjăną	l iː d - - - ( - - )	liːd	lead	478	English				lead	*laidjăną	145
2093	l ē a d	*laidjăną	l iː d - - - ( - - )	liːd	lēad	478	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lead	*laidjăną	145
1744	l ai t ə n	*laidjăną	l ai t - ə n ( - - )	laitən	leiten	478	German				lead	*laidjăną	145
664	l oː f	*laubą	l oː f ( - - )	loːf	loof	182	Dutch				leaf	*laubą	146
663	l iː f	*laubą	l iː f ( - - )	liːf	leaf	182	English				leaf	*laubą	146
2094	l ē a f	*laubą	l iː f ( - - )	læːɑ̯f	lēaf	182	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			leaf	*laubą	146
662	l au p	*laubą	l au b ( - - )	laup	Laub	182	German				leaf	*laubą	146
1595	l ɜː n	*liznōjăną	l ɜː - n ( - ) - - - ( - - )	lɜːn	learn	437	English				learn	*liznōjăną	346
2095	l e o r n i a n	*liznōjăną	l ɜː - n ( - ) - - - ( - - )	lɜːn	leornian	437	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			learn	*liznōjăną	346
1594	l ɛ r n ə n	*liznōjăną	l ɛ r n ( - ) - ə n ( - - )	lɛrnən	lernen	437	German				learn	*liznōjăną	346
47	l ɛ ð ə	*leθrą	l ɛ ð ə r ( - - )	lɛðə	leather	13	English				leather	*leθrą	347
2096	l e þ e r	*leθrą	l ɛ ð ə r ( - - )	lɛðə	leþer	13	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			leather	*leθrą	347
46	l eː d ə r	*leθrą	l eː d ə r ( - - )	leːdər	Leder	13	German				leather	*leθrą	347
787	l uː k	*laukăz	l uː k ( - - )	luːk	look	215	Dutch				leek	*laukăz	147
786	l iː k	*laukăz	l iː k ( - - )	liːk	leek	215	English				leek	*laukăz	147
2097	l ē a c	*laukăz	l iː k ( - - )	liːk	lēac	215	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			leek	*laukăz	147
785	l au x	*laukăz	l au x ( - - )	laux	Lauch	215	German				leek	*laukăz	147
922	l aː t ə	*lētăną	l aː t ə - ( - - )	laːtə	laten	253	Dutch				let	*lētăną	148
921	l ɛ t	*lētăną	l ɛ t - - ( - - )	lɛt	let	253	English				let	*lētăną	148
2098	l ǣ t a n	*lētăną	l ɛ t - - ( - - )	lɛt	lǣtan	253	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			let	*lētăną	148
920	l a s ə n	*lētăną	l a s ə n ( - - )	lasən	lassen	253	German				let	*lētăną	148
1599	l ɪ k ə	*likkōjăną	l ɪ k ( - ) - ə - ( - - )	lɪkə	likken	438	Dutch				lick	*likkōjăną	149
1598	l ɪ k	*likkōjăną	l ɪ k ( - ) - - - ( - - )	lɪk	lick	438	English				lick	*likkōjăną	149
2099	l i c c i a n	*likkōjăną	l ɪ k ( - ) - - - ( - - )	lɪk	liccian	438	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lick	*likkōjăną	149
1597	l ɛ k ə n	*likkōjăną	l ɛ k ( - ) - ə n ( - - )	lɛkən	lecken	438	German				lick	*likkōjăną	149
1641	l ɪ t	*liθuz	l ɪ t ( - - )	lɪt	lid	450	Dutch				lid	*liθuz	150
1640	l ɪ d	*liθuz	l ɪ d ( - - )	lɪd	lid	450	English				lid	*liθuz	150
2100	h l i d	*liθuz	l ɪ d ( - - )	lɪd	hlid	450	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lid	*liθuz	150
1639	l iː t	*liθuz	l iː d ( - - )	liːt	Lid	450	German				lid	*liθuz	150
839	l ɛɪ f	*lībą	l ɛɪ f ( - - )	lɛɪf	lijf	230	Dutch				life	*lībą	151
838	l aɪ f	*lībą	l aɪ f ( - - )	laɪf	life	230	English				life	*lībą	151
2101	l ī f	*lībą	l aɪ f ( - - )	laɪf	līf	230	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			life	*lībą	151
837	l ai p	*lībą	l ai b ( - - )	laip	Leib	230	German				life	*lībą	151
528	l ɪ x t ə	*leuxtjăną	l ɪ x t - ə - ( - - )	lɪxtə	lichten	144	Dutch				light	*leuxtjăną	152
527	l aɪ t	*leuxtjăną	l aɪ - t - - - ( - - )	laɪt	light	144	English				light	*leuxtjăną	152
2102	l ē o h t	*leuxtjăną	l aɪ - t - - - ( - - )	laɪt	lēoht	144	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			light	*leuxtjăną	152
526	l ɔy x t ə n	*leuxtjăną	l ɔy x t - ə n ( - - )	lɔyxtən	leuchten	144	German				light	*leuxtjăną	152
122	l ɛɪ m	*līmą	l ɛɪ m ( - - )	lɛɪm	lijm	34	Dutch				lime	*līmą	153
121	l aɪ m	*līmą	l aɪ m ( - - )	laɪm	lime	34	English				lime	*līmą	153
2103	l ī m	*līmą	l aɪ m ( - - )	laɪm	līm	34	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lime	*līmą	153
120	l ai m	*līmą	l ai m ( - - )	laim	Leim	34	German				lime	*līmą	153
1727	l ɪ n d ə	*lindō	l ɪ n d ( ə - )	lɪndə	linde	473	Dutch				linden	*lindō	154
1726	l ɪ n d ə n	*lindō	l ɪ n d ( ə n )	lɪndən	linden	473	English				linden	*lindō	154
2104	l i n d e n	*lindō	l ɪ n d ( ə n )	lɪndən	linden	473	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			linden	*lindō	154
1725	l ɪ n d ə	*lindō	l ɪ n d ( ə - )	lɪndə	Linde	473	German				linden	*lindō	154
945	l ɛɪ n	*līnăn	l ɛɪ n ( - - )	lɛɪn	lijn	259	Dutch				line	*līnăn	155
944	l aɪ n	*līnăn	l aɪ n ( - - )	laɪn	line	259	English				line	*līnăn	155
2105	l ī n e	*līnăn	l aɪ n ( - - )	laɪn	līne	259	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			line	*līnăn	155
943	l ai n ə	*līnăn	l ai n ( ə - )	lainə	Leine	259	German				line	*līnăn	155
1438	l ɛɪ s t	*līstōn	l ɛɪ s t ( - - )	lɛɪst	lijst	393	Dutch				list	*līstōn	156
1437	l ɪ s t	*līstōn	l ɪ s t ( - - )	lɪst	list	393	English				list	*līstōn	156
2106	l ī s t e	*līstōn	l ɪ s t ( - - )	lɪst	līste	393	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			list	*līstōn	156
1436	l ai s t ə	*līstōn	l ai s t ( ə - )	laistə	Leiste	393	German				list	*līstōn	156
617	l eː v ə	*libēną	l eː v ə - ( - - )	leːvə	leven	170	Dutch				live	*libēną	157
616	l aɪ v	*libēną	l aɪ v - - ( - - )	laɪv	live	170	English				live	*libēną	157
2107	l i f i a n	*libēną	l aɪ v - - ( - - )	laɪv	lifian	170	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			live	*libēną	157
615	l eː b ə n	*libēną	l eː b ə n ( - - )	leːbən	leben	170	German				live	*libēną	157
213	l eː v ə r	*librō	l eː v ə r ( - )	leːvər	lever	59	Dutch				liver	*librō	158
212	l ɪ v ə	*librō	l ɪ v ə r ( - )	lɪvə	liver	59	English				liver	*librō	158
2108	l i f e r	*librō	l ɪ v ə r ( - )	ˈliver	lifer	59	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			liver	*librō	158
211	l eː b ə r	*librō	l eː b ə r ( - )	leːbər	Leber	59	German				liver	*librō	158
904	l eː m	*laimōn	l eː m ( - - )	leːm	leem	248	Dutch				loam	*laimōn	159
903	l əʊ m	*laimōn	l əʊ m ( - - )	ləʊm	loam	248	English				loam	*laimōn	159
2109	l ā m	*laimōn	l əʊ m ( - - )	ləʊm	lām	248	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			loam	*laimōn	159
902	l eː m	*laimōn	l eː m ( - - )	leːm	Lehm	248	German				loam	*laimōn	159
258	l eː t	*laiθăz	l eː t ( - - )	leːt	leed	71	Dutch				loath	*laiθăz	160
257	l əʊ θ	*laiθăz	l əʊ θ ( - - )	ləʊθ	loath	71	English				loath	*laiθăz	160
2110	l ā ð	*laiθăz	l əʊ θ ( - - )	ləʊθ	lāð	71	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			loath	*laiθăz	160
256	l ai t	*laiθăz	l ai d ( - - )	lait	Leid	71	German				loath	*laiθăz	160
1150	l ɔ k	*lukkăz	l ɔ k ( - - )	lɔk	lok	315	Dutch				lock	*lukkăz	161
859	l ɔ k	*luką	l ɔ k ( - - )	lɔk	lock	236	English				lock	*luką	161
2111	l o c	*luką	l ɔ k ( - - )	lɔk	loc	236	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lock	*luką	161
1149	l ɔ k	*lukkăz	l ɔ k ( - - )	lɔk	lock	315	English				lock	*lukkăz	161
2112	l o c	*lukkăz	l ɔ k ( - - )	lɔk	loc	315	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lock	*lukkăz	161
858	l ɔ x	*luką	l ɔ x ( - - )	lɔx	Loch	236	German				lock	*luką	161
1148	l ɔ k ə	*lukkăz	l ɔ k ( ə - )	lɔkə	Locke	315	German				lock	*lukkăz	161
1826	l œy s	*lūsz	l œy s ( - )	lœys	luis	500	Dutch				louse	*lūsz	162
1825	l aʊ s	*lūsz	l aʊ s ( - )	laʊs	louse	500	English				louse	*lūsz	162
2113	l ū s	*lūsz	l aʊ s ( - )	luːs	lūs	500	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			louse	*lūsz	162
1824	l au s	*lūsz	l au s ( - )	laus	Laus	500	German				louse	*lūsz	162
892	l ɔ ŋ	*lungwą	l ɔ ŋ - ( - - )	lɔŋ	long	245	Dutch				lung	*lungwą	163
891	l ʌ ŋ	*lungwą	l ʌ ŋ - ( - - )	lʌŋ	lung	245	English				lung	*lungwą	163
2114	l u n g e n	*lungwą	l ʌ ŋ - ( - - )	lʌŋ	lungen	245	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lung	*lungwą	163
890	l ʊ ŋ ə	*lungwą	l ʊ ŋ - ( ə - )	lʊŋə	Lunge	245	German				lung	*lungwą	163
1329	l ʉ s t	*lustuz	l ʉ s t ( - - )	lʉst	lust	364	Dutch				lust	*lustuz	164
1328	l ʌ s t	*lustuz	l ʌ s t ( - - )	lʌst	lust	364	English				lust	*lustuz	164
2115	l u s t	*lustuz	l ʌ s t ( - - )	lʌst	lust	364	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lust	*lustuz	164
1327	l ʊ s t	*lustuz	l ʊ s t ( - - )	lʊst	Lust	364	German				lust	*lustuz	164
371	l oː x	*laugō	l oː x -	loːx	loog	102	Dutch				lye	*laugō	165
370	l aɪ	*laugō	l aɪ - -	laɪ	lye	102	English				lye	*laugō	165
2116	l ē a h	*laugō	l aɪ - -	laɪ	lēah	102	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			lye	*laugō	165
369	l au ɡ ə	*laugō	l au ɡ ə	lauɡə	Lauge	102	German				lye	*laugō	165
1457	m aː k ə	*makōjăną	m aː k ( - ) - ə - ( - - )	maːkə	maken	398	Dutch				make	*makōjăną	166
1456	m eɪ k	*makōjăną	m eɪ k ( - ) - - - ( - - )	meɪk	make	398	English				make	*makōjăną	166
2117	m a c i a n	*makōjăną	m eɪ k ( - ) - - - ( - - )	meɪk	macian	398	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			make	*makōjăną	166
1455	m a x ə n	*makōjăną	m a x ( - ) - ə n ( - - )	maxən	machen	398	German				make	*makōjăną	166
989	m ɑu t	*maltăz	m ɑu - t ( - - )	mɑut	mout	271	Dutch				malt	*maltăz	167
988	m ɔː l t	*maltăz	m ɔː l t ( - - )	mɔːlt	malt	271	English				malt	*maltăz	167
2118	m e a l t	*maltăz	m ɔː l t ( - - )	mɔːlt	mealt	271	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			malt	*maltăz	167
987	m a l ts	*maltăz	m a l ts ( - - )	malt͡s	Malz	271	German				malt	*maltăz	167
1928	m ɑ n	*marīn	m ɑ ( - - ) n	mɑn	man	529	Dutch				man	*marīn	168
1927	m æ n	*marīn	m æ ( - - ) n	mæn	man	529	English				man	*marīn	168
2119	m a n n	*marīn	m æ ( - - ) n	mɒnː	mann	529	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			man	*marīn	168
1926	m a n	*marīn	m a ( - - ) n	man	Mann	529	German				man	*marīn	168
44	m ɑ r k	*markō	m ɑ r k -	mɑrk	mark	12	Dutch				march	*markō	169
43	m ɑː ʧ	*markō	m ɑː - ʧ -	mɑːʧ	march	12	English				march	*markō	169
2120	m e a r c i a n	*markō	m ɑː - ʧ -	mɑːʧ	mearcian	12	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			march	*markō	169
42	m a r k	*markō	m a r k -	mark	Mark	12	German	EXC			march	*markō	169
1712	m ɑ s t	*mastăz	m ɑ s t ( - - )	mɑst	mast	469	Dutch				mast	*mastăz	170
1711	m ɑː s t	*mastăz	m ɑː s t ( - - )	mɑːst	mast	469	English				mast	*mastăz	170
2121	m æ s t	*mastăz	m ɑː s t ( - - )	mɑːst	mæst	469	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			mast	*mastăz	170
1710	m a s t	*mastăz	m a s t ( - - )	mast	Mast	469	German				mast	*mastăz	170
239	m aː l	*mēlą	m aː l ( - - )	maːl	maal	66	Dutch				meal	*mēlą	171
238	m iː l	*mēlą	m iː l ( - - )	miːl	meal	66	English				meal	*mēlą	171
2122	m ǣ l	*mēlą	m iː l ( - - )	miːl	mǣl	66	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			meal	*mēlą	171
237	m aː l	*mēlą	m aː l ( - - )	maːl	Mal	66	German				meal	*mēlą	171
75	m eː n ə	*mainjăną	m eː n - ə - ( - - )	meːnə	menen	21	Dutch				mean	*mainjăną	172
74	m iː n	*mainjăną	m iː n - - - ( - - )	miːn	mean	21	English				mean	*mainjăną	172
2123	m ǣ n a n	*mainjăną	m iː n - - - ( - - )	miːn	mǣnan	21	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			mean	*mainjăną	172
73	m ai n ə n	*mainjăną	m ai n - ə n ( - - )	mainən	meinen	21	German				mean	*mainjăną	172
648	m iː d	*mizdō	m iː - d ( - )	miːd	meed	178	English				meed	*mizdō	348
2124	m ē d	*mizdō	m iː - d ( - )	miːd	mēd	178	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			meed	*mizdō	348
647	m iː t ə	*mizdō	m iː - t ( ə )	miːtə	Miete	178	German				meed	*mizdō	348
1576	m ɑ x t	*maxtiz	m ɑ x t ( - - )	mɑxt	macht	432	Dutch				might	*maxtiz	173
1575	m aɪ t	*maxtiz	m aɪ - t ( - - )	maɪt	might	432	English				might	*maxtiz	173
2125	m i h t	*maxtiz	m aɪ - t ( - - )	maɪt	miht	432	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			might	*maxtiz	173
1574	m a x t	*maxtiz	m a x t ( - - )	maxt	Macht	432	German				might	*maxtiz	173
668	m ɛ l k	*melukz	m ɛ l - k ( - )	mɛlk	melk	183	Dutch				milk	*melukz	174
667	m ɪ l k	*melukz	m ɪ l - k ( - )	mɪlk	milk	183	English				milk	*melukz	174
2126	m e o l c	*melukz	m ɪ l - k ( - )	mɪlk	meolc	183	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			milk	*melukz	174
666	m ɪ l x	*melukz	m ɪ l - x ( - )	mɪlx	Milch	183	German				milk	*melukz	174
760	m aː n t	*mēnōθz	m aː n - t ( - )	maːnt	maand	208	Dutch				month	*mēnōθz	175
759	m ʌ n θ	*mēnōθz	m ʌ n - θ ( - )	mʌnθ	month	208	English				month	*mēnōθz	175
2127	m ō n a þ	*mēnōθz	m ʌ n - θ ( - )	mʌnθ	mōnaþ	208	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			month	*mēnōθz	175
758	m oː n aː t	*mēnōθz	m oː n a t ( - )	moːnaːt	Monat	208	German	IRR			month	*mēnōθz	175
719	m uː t	*mōdăz	m uː t ( - - )	muːt	moed	197	Dutch				mood	*mōdăz	176
718	m uː d	*mōdăz	m uː d ( - - )	muːd	mood	197	English				mood	*mōdăz	176
2128	m ō d	*mōdăz	m uː d ( - - )	muːd	mōd	197	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			mood	*mōdăz	176
717	m uː t	*mōdăz	m uː t ( - - )	muːt	Mut	197	German				mood	*mōdăz	176
1620	m uː d ə r	*mōdēr	m uː d ə r	muːdər	moeder	444	Dutch				mother	*mōdēr	177
1619	m ʌ ð ə	*mōdēr	m ʌ ð ə r	mʌðə	mother	444	English				mother	*mōdēr	177
2129	m ō d o r	*mōdēr	m ʌ ð ə r	ˈmoːdor	mōdor	444	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			mother	*mōdēr	177
1618	m ʊ t ə r	*mōdēr	m ʊ t ə r	mʊtər	Mutter	444	German				mother	*mōdēr	177
1580	n aː ɣ ə l	*naglăz	n aː ɣ ə l ( - - )	naːɣəl	nagel	433	Dutch				nail	*naglăz	178
1579	n eɪ l	*naglăz	n eɪ - - l ( - - )	neɪl	nail	433	English				nail	*naglăz	178
2130	n æ ġ l	*naglăz	n eɪ - - l ( - - )	neɪl	næġl	433	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nail	*naglăz	178
1578	n aː ɡ ə l	*naglăz	n aː ɡ ə l ( - - )	naːɡəl	Nagel	433	German				nail	*naglăz	178
82	n aː m	*namōn	n aː m - ( - )	naːm	naam	23	Dutch				name	*namōn	179
81	n eɪ m	*namōn	n eɪ m - ( - )	neɪm	name	23	English				name	*namōn	179
2131	n a m a	*namōn	n eɪ m - ( - )	ˈnɒmɑ	nama	23	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			name	*namōn	179
80	n aː m ə	*namōn	n aː m ə ( - )	naːmə	Name	23	German				name	*namōn	179
629	n aː f	*nabō	n aː f ( - )	naːf	naaf	173	Dutch				nave	*nabō	180
628	n eɪ v	*nabō	n eɪ v ( - )	neɪv	nave	173	English				nave	*nabō	180
2132	n a f u	*nabō	n eɪ v ( - )	neɪv	nafu	173	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nave	*nabō	180
627	n aː b ə	*nabō	n aː b ( ə )	naːbə	Nabe	173	German				nave	*nabō	180
431	n aː v ə l	*nablōn	n aː v ə l ( - - )	naːvəl	navel	118	Dutch				navel	*nablōn	181
430	n eɪ v ə l	*nablōn	n eɪ v ə l ( - - )	neɪvḷ	navel	118	English				navel	*nablōn	181
2133	n a f o l a	*nablōn	n eɪ v ə l ( - - )	neɪvḷ	nafola	118	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			navel	*nablōn	181
429	n aː b ə l	*nablōn	n aː b ə l ( - - )	naːbəl	Nabel	118	German				navel	*nablōn	181
1166	n ɛ k	*xnakkăz	- n ɛ k ( - - )	nɛk	nek	319	Dutch				neck	*xnakkăz	182
1165	n ɛ k	*xnakkăz	- n ɛ k ( - - )	nɛk	neck	319	English				neck	*xnakkăz	182
2134	h n e c c a	*xnakkăz	- n ɛ k ( - - )	ˈsweːo̯rɑ	hnecca	319	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			neck	*xnakkăz	182
1164	n a k ə n	*xnakkăz	- n a k ( ə n )	nakən	Nacken	319	German				neck	*xnakkăz	182
483	n oː t	*naudiz	n oː t ( - - )	noːt	nood	132	Dutch				need	*naudiz	183
482	n iː d	*naudiz	n iː d ( - - )	niːd	need	132	English				need	*naudiz	183
2135	n ī e d	*naudiz	n iː d ( - - )	niːd	nīed	132	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			need	*naudiz	183
481	n oː t	*naudiz	n oː t ( - - )	noːt	Not	132	German				need	*naudiz	183
126	n aː l t	*nēθlō	n aː - - l ( t )	naːlt	naald	35	Dutch				needle	*nēθlō	184
125	n iː d ə l	*nēθlō	n iː d ə l ( - )	niːdḷ	needle	35	English				needle	*nēθlō	184
2136	n ǣ d l	*nēθlō	n iː d ə l ( - )	niːdḷ	nǣdl	35	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			needle	*nēθlō	184
124	n aː d ə l	*nēθlō	n aː d ə l ( - )	naːdəl	Nadel	35	German				needle	*nēθlō	184
318	n ɛ s t	*nistą	n ɛ s t ( - - )	nɛst	nest	88	Dutch				nest	*nistą	185
317	n ɛ s t	*nistą	n ɛ s t ( - - )	nɛst	nest	88	English				nest	*nistą	185
2137	n e s t	*nistą	n ɛ s t ( - - )	nɛst	nest	88	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nest	*nistą	185
316	n ɛ s t	*nistą	n ɛ s t ( - - )	nɛst	Nest	88	German				nest	*nistą	185
468	n ɛ t	*natją	n ɛ t - ( - - )	nɛt	net	128	Dutch				net	*natją	186
467	n ɛ t	*natją	n ɛ t - ( - - )	nɛt	net	128	English				net	*natją	186
2138	n e t	*natją	n ɛ t - ( - - )	nɛt	net	128	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			net	*natją	186
466	n ɛ ts	*natją	n ɛ ts - ( - - )	nɛt͡s	Netz	128	German				net	*natją	186
573	n ɛ t ə l	*natilōn	n ɛ t ə l ( - - )	nɛtḷ	nettle	157	English				nettle	*natilōn	349
2139	n e t l e	*natilōn	n ɛ t ə l ( - - )	nɛtḷ	netle	157	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nettle	*natilōn	349
572	n ɛ s ə l	*natilōn	n ɛ s ə l ( - - )	nɛsəl	Nessel	157	German				nettle	*natilōn	349
1541	n ɑ x t	*naxtz	n ɑ x t ( - )	nɑxt	nacht	422	Dutch				night	*naxtz	187
1540	n aɪ t	*naxtz	n aɪ - t ( - )	naɪt	night	422	English				night	*naxtz	187
2140	n i h t	*naxtz	n aɪ - t ( - )	niçt	niht	422	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			night	*naxtz	187
1539	n a x t	*naxtz	n a x t ( - )	naxt	Nacht	422	German				night	*naxtz	187
130	n ɑ x t m ɛ r iː	*marōn	( n ɑ x t ) m ɛ r ( iː - )	nɑxtmɛriː	nachtmerrie	36	Dutch				nightmare	*marōn	188
129	n aɪ t m ɛə	*marōn	( n aɪ - t ) m ɛə r ( - - )	naɪtmɛə	nightmare	36	English				nightmare	*marōn	188
2141	* n i h t m a r e	*marōn	( n aɪ - t ) m ɛə r ( - - )	naɪtmɛə	mære	36	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | Unattested OE; reconstructed *nihtmare. | OE mære is attested and cognate with -mare; compound not attested in OE.			nightmare	*marōn	188
128	m aː r	*marōn	( - - - - ) m aː r ( - - )	maːr	Mahr	36	German				nightmare	*marōn	188
326	n eː ɣ ə	*newun	n eː ɣ ə -	neːɣə	negen	90	Dutch				nine	*newun	189
325	n aɪ n	*newun	n aɪ - - n	naɪn	nine	90	English				nine	*newun	189
2142	n i g o n	*newun	n aɪ - - n	naɪn	nigon	90	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nine	*newun	189
324	n ɔy n	*newun	n ɔy - - n	nɔyn	neun	90	German				nine	*newun	189
1734	n øː s	*nasō	n øː s -	nøːs	neus	475	Dutch				nose	*nasō	190
1733	n əʊ z	*nasō	n əʊ z -	nəʊz	nose	475	English				nose	*nasō	190
2143	n o s u	*nasō	n əʊ z -	nozu	nosu	475	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			nose	*nasō	190
1732	n aː z ə	*nasō	n aː z ə	naːzə	Nase	475	German				nose	*nasō	190
604	eː n	*end	- eː n ( - )	eːn	een	166	Dutch				one	*end	191
603	ʋ ʌ n	*end	ʋ ʌ n ( - )	ʋʌn	one	166	English				one	*end	191
2144	ā n	*end	ʋ ʌ n ( - )	ɑːn	ān	166	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			one	*end	191
602	ai n	*end	- ai n ( - )	ain	ein	166	German				one	*end	191
1012	oː v ə	*ufnăz	oː v ə - ( - - )	oːvə	oven	277	Dutch				oven	*ufnăz	192
1011	ʌ v ə n	*ufnăz	ʌ v ə n ( - - )	ʌvṇ	oven	277	English				oven	*ufnăz	192
2145	o f n	*ufnăz	ʌ v ə n ( - - )	ʌvṇ	ofn	277	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			oven	*ufnăz	192
1010	oː f ə n	*ufnăz	oː f ə n ( - - )	oːfən	Ofen	277	German				oven	*ufnăz	192
